Cage ID,Sex,Virgin,Yeast,Density,Total,Day,Event
4,M,Y,N,100,100,69,1.0
4,M,Y,N,100,100,69,1.0
4,M,Y,N,100,100,71,1.0
4,M,Y,N,100,100,74,1.0
4,M,Y,N,100,100,74,1.0
1,F,Y,Y,100,94,24,1.0
1,F,Y,Y,100,94,26,1.0
1,F,Y,Y,100,94,27,1.0
1,F,Y,Y,100,94,41,1.0
1,F,Y,Y,100,94,43,1.0
1,F,Y,Y,100,94,46,1.0
1,F,Y,Y,100,94,47,1.0
1,F,Y,Y,100,94,47,1.0
1,F,Y,Y,100,94,52,1.0
1,F,Y,Y,100,94,53,1.0
1,F,Y,Y,100,94,53,1.0
1,F,Y,Y,100,94,53,1.0
1,F,Y,Y,100,94,54,1.0
1,F,Y,Y,100,94,54,1.0
1,F,Y,Y,100,94,54,1.0
1,F,Y,Y,100,94,55,1.0
1,F,Y,Y,100,94,55,1.0
1,F,Y,Y,100,94,56,1.0
1,F,Y,Y,100,94,57,1.0
1,F,Y,Y,100,94,57,1.0
1,F,Y,Y,100,94,57,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,58,1.0
1,F,Y,Y,100,94,59,1.0
1,F,Y,Y,100,94,59,1.0
1,F,Y,Y,100,94,59,1.0
1,F,Y,Y,100,94,59,1.0
1,F,Y,Y,100,94,60,1.0
1,F,Y,Y,100,94,60,1.0
1,F,Y,Y,100,94,60,1.0
1,F,Y,Y,100,94,61,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,62,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,63,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,64,1.0
1,F,Y,Y,100,94,65,1.0
1,F,Y,Y,100,94,65,1.0
1,F,Y,Y,100,94,65,1.0
1,F,Y,Y,100,94,66,1.0
1,F,Y,Y,100,94,66,1.0
1,F,Y,Y,100,94,66,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,67,1.0
1,F,Y,Y,100,94,68,1.0
1,F,Y,Y,100,94,68,1.0
1,F,Y,Y,100,94,68,1.0
1,F,Y,Y,100,94,69,1.0
1,F,Y,Y,100,94,69,1.0
1,F,Y,Y,100,94,69,1.0
1,F,Y,Y,100,94,70,1.0
1,F,Y,Y,100,94,70,1.0
1,F,Y,Y,100,94,70,1.0
1,F,Y,Y,100,94,70,1.0
1,F,Y,Y,100,94,71,1.0
1,F,Y,Y,100,94,71,1.0
1,F,Y,Y,100,94,71,1.0
1,F,Y,Y,100,94,71,1.0
1,F,Y,Y,100,94,71,1.0
1,F,Y,Y,100,94,72,1.0
1,F,Y,Y,100,94,73,1.0
1,F,Y,Y,100,94,74,1.0
1,F,Y,Y,100,94,74,1.0
1,F,Y,Y,100,94,74,1.0
1,F,Y,Y,100,94,74,1.0
1,F,Y,Y,100,94,74,1.0
1,F,Y,Y,100,94,75,1.0
1,F,Y,Y,100,94,77,1.0
1,F,Y,Y,100,94,77,1.0
1,F,Y,Y,100,94,77,1.0
2,F,Y,Y,100,95,4,1.0
2,F,Y,Y,100,95,8,1.0
2,F,Y,Y,100,95,8,1.0
2,F,Y,Y,100,95,30,1.0
2,F,Y,Y,100,95,37,1.0
2,F,Y,Y,100,95,40,1.0
2,F,Y,Y,100,95,43,1.0
2,F,Y,Y,100,95,47,1.0
2,F,Y,Y,100,95,48,1.0
2,F,Y,Y,100,95,48,1.0
2,F,Y,Y,100,95,48,1.0
2,F,Y,Y,100,95,49,1.0
2,F,Y,Y,100,95,51,1.0
2,F,Y,Y,100,95,51,1.0
2,F,Y,Y,100,95,52,1.0
2,F,Y,Y,100,95,52,1.0
2,F,Y,Y,100,95,53,1.0
2,F,Y,Y,100,95,53,1.0
2,F,Y,Y,100,95,53,1.0
2,F,Y,Y,100,95,54,1.0
2,F,Y,Y,100,95,54,1.0
2,F,Y,Y,100,95,54,1.0
2,F,Y,Y,100,95,55,1.0
2,F,Y,Y,100,95,55,1.0
2,F,Y,Y,100,95,55,1.0
2,F,Y,Y,100,95,55,1.0
2,F,Y,Y,100,95,56,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,57,1.0
2,F,Y,Y,100,95,58,1.0
2,F,Y,Y,100,95,58,1.0
2,F,Y,Y,100,95,58,1.0
2,F,Y,Y,100,95,59,1.0
2,F,Y,Y,100,95,59,1.0
2,F,Y,Y,100,95,59,1.0
2,F,Y,Y,100,95,59,1.0
2,F,Y,Y,100,95,60,1.0
2,F,Y,Y,100,95,60,1.0
2,F,Y,Y,100,95,60,1.0
2,F,Y,Y,100,95,60,1.0
2,F,Y,Y,100,95,60,1.0
2,F,Y,Y,100,95,61,1.0
2,F,Y,Y,100,95,62,1.0
2,F,Y,Y,100,95,62,1.0
2,F,Y,Y,100,95,62,1.0
2,F,Y,Y,100,95,63,1.0
2,F,Y,Y,100,95,63,1.0
2,F,Y,Y,100,95,63,1.0
2,F,Y,Y,100,95,63,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,64,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,65,1.0
2,F,Y,Y,100,95,66,1.0
2,F,Y,Y,100,95,66,1.0
2,F,Y,Y,100,95,67,1.0
2,F,Y,Y,100,95,67,1.0
2,F,Y,Y,100,95,67,1.0
2,F,Y,Y,100,95,68,1.0
2,F,Y,Y,100,95,68,1.0
2,F,Y,Y,100,95,68,1.0
2,F,Y,Y,100,95,68,1.0
2,F,Y,Y,100,95,68,1.0
2,F,Y,Y,100,95,70,1.0
2,F,Y,Y,100,95,70,1.0
2,F,Y,Y,100,95,70,1.0
2,F,Y,Y,100,95,71,1.0
2,F,Y,Y,100,95,71,1.0
2,F,Y,Y,100,95,72,1.0
2,F,Y,Y,100,95,72,1.0
2,F,Y,Y,100,95,73,1.0
2,F,Y,Y,100,95,73,1.0
2,F,Y,Y,100,95,73,1.0
2,F,Y,Y,100,95,74,1.0
2,F,Y,Y,100,95,75,1.0
2,F,Y,Y,100,95,77,1.0
2,F,Y,Y,100,95,80,1.0
3,F,Y,Y,100,96,34,1.0
3,F,Y,Y,100,96,37,1.0
3,F,Y,Y,100,96,40,1.0
3,F,Y,Y,100,96,45,1.0
3,F,Y,Y,100,96,49,1.0
3,F,Y,Y,100,96,51,1.0
3,F,Y,Y,100,96,53,1.0
3,F,Y,Y,100,96,53,1.0
3,F,Y,Y,100,96,53,1.0
3,F,Y,Y,100,96,53,1.0
3,F,Y,Y,100,96,53,1.0
3,F,Y,Y,100,96,54,1.0
3,F,Y,Y,100,96,54,1.0
3,F,Y,Y,100,96,54,1.0
3,F,Y,Y,100,96,55,1.0
3,F,Y,Y,100,96,55,1.0
3,F,Y,Y,100,96,55,1.0
3,F,Y,Y,100,96,56,1.0
3,F,Y,Y,100,96,58,1.0
3,F,Y,Y,100,96,59,1.0
3,F,Y,Y,100,96,59,1.0
3,F,Y,Y,100,96,59,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,60,1.0
3,F,Y,Y,100,96,61,1.0
3,F,Y,Y,100,96,61,1.0
3,F,Y,Y,100,96,61,1.0
3,F,Y,Y,100,96,61,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,62,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,63,1.0
3,F,Y,Y,100,96,64,1.0
3,F,Y,Y,100,96,64,1.0
3,F,Y,Y,100,96,64,1.0
3,F,Y,Y,100,96,64,1.0
3,F,Y,Y,100,96,64,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,65,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,66,1.0
3,F,Y,Y,100,96,67,1.0
3,F,Y,Y,100,96,68,1.0
3,F,Y,Y,100,96,68,1.0
3,F,Y,Y,100,96,68,1.0
3,F,Y,Y,100,96,68,1.0
3,F,Y,Y,100,96,68,1.0
3,F,Y,Y,100,96,69,1.0
3,F,Y,Y,100,96,69,1.0
3,F,Y,Y,100,96,69,1.0
3,F,Y,Y,100,96,69,1.0
3,F,Y,Y,100,96,70,1.0
3,F,Y,Y,100,96,70,1.0
3,F,Y,Y,100,96,70,1.0
3,F,Y,Y,100,96,71,1.0
3,F,Y,Y,100,96,71,1.0
3,F,Y,Y,100,96,71,1.0
3,F,Y,Y,100,96,72,1.0
3,F,Y,Y,100,96,72,1.0
3,F,Y,Y,100,96,72,1.0
3,F,Y,Y,100,96,73,1.0
3,F,Y,Y,100,96,73,1.0
3,F,Y,Y,100,96,74,1.0
3,F,Y,Y,100,96,75,1.0
3,F,Y,Y,100,96,75,1.0
3,F,Y,Y,100,96,87,1.0
4,F,Y,Y,100,106,8,1.0
4,F,Y,Y,100,106,36,1.0
4,F,Y,Y,100,106,39,1.0
4,F,Y,Y,100,106,40,1.0
4,F,Y,Y,100,106,40,1.0
4,F,Y,Y,100,106,45,1.0
4,F,Y,Y,100,106,46,1.0
4,F,Y,Y,100,106,52,1.0
4,F,Y,Y,100,106,53,1.0
4,F,Y,Y,100,106,53,1.0
4,F,Y,Y,100,106,54,1.0
4,F,Y,Y,100,106,54,1.0
4,F,Y,Y,100,106,54,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,55,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,56,1.0
4,F,Y,Y,100,106,57,1.0
4,F,Y,Y,100,106,57,1.0
4,F,Y,Y,100,106,58,1.0
4,F,Y,Y,100,106,58,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,59,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,60,1.0
4,F,Y,Y,100,106,61,1.0
4,F,Y,Y,100,106,61,1.0
4,F,Y,Y,100,106,61,1.0
4,F,Y,Y,100,106,61,1.0
4,F,Y,Y,100,106,61,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,62,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,63,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,64,1.0
4,F,Y,Y,100,106,65,1.0
4,F,Y,Y,100,106,65,1.0
4,F,Y,Y,100,106,66,1.0
4,F,Y,Y,100,106,66,1.0
4,F,Y,Y,100,106,66,1.0
4,F,Y,Y,100,106,67,1.0
4,F,Y,Y,100,106,68,1.0
4,F,Y,Y,100,106,68,1.0
4,F,Y,Y,100,106,68,1.0
4,F,Y,Y,100,106,68,1.0
4,F,Y,Y,100,106,69,1.0
4,F,Y,Y,100,106,69,1.0
4,F,Y,Y,100,106,69,1.0
4,F,Y,Y,100,106,69,1.0
4,F,Y,Y,100,106,70,1.0
4,F,Y,Y,100,106,70,1.0
4,F,Y,Y,100,106,70,1.0
4,F,Y,Y,100,106,70,1.0
4,F,Y,Y,100,106,71,1.0
4,F,Y,Y,100,106,72,1.0
4,F,Y,Y,100,106,74,1.0
4,F,Y,Y,100,106,74,1.0
4,F,Y,Y,100,106,75,1.0
4,F,Y,Y,100,106,79,1.0
4,F,Y,Y,100,106,105,1.0
1,M,Y,Y,100,99,3,1.0
1,M,Y,Y,100,99,12,1.0
1,M,Y,Y,100,99,12,1.0
1,M,Y,Y,100,99,18,1.0
1,M,Y,Y,100,99,26,1.0
1,M,Y,Y,100,99,27,1.0
1,M,Y,Y,100,99,29,1.0
1,M,Y,Y,100,99,30,1.0
1,M,Y,Y,100,99,34,1.0
1,M,Y,Y,100,99,35,1.0
1,M,Y,Y,100,99,36,1.0
1,M,Y,Y,100,99,37,1.0
1,M,Y,Y,100,99,38,1.0
1,M,Y,Y,100,99,38,1.0
1,M,Y,Y,100,99,38,1.0
1,M,Y,Y,100,99,38,1.0
1,M,Y,Y,100,99,39,1.0
1,M,Y,Y,100,99,40,1.0
1,M,Y,Y,100,99,40,1.0
1,M,Y,Y,100,99,41,1.0
1,M,Y,Y,100,99,42,1.0
1,M,Y,Y,100,99,43,1.0
1,M,Y,Y,100,99,43,1.0
1,M,Y,Y,100,99,43,1.0
1,M,Y,Y,100,99,43,1.0
1,M,Y,Y,100,99,43,1.0
1,M,Y,Y,100,99,44,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,45,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,46,1.0
1,M,Y,Y,100,99,47,1.0
1,M,Y,Y,100,99,48,1.0
1,M,Y,Y,100,99,48,1.0
1,M,Y,Y,100,99,49,1.0
1,M,Y,Y,100,99,49,1.0
1,M,Y,Y,100,99,49,1.0
1,M,Y,Y,100,99,49,1.0
1,M,Y,Y,100,99,49,1.0
1,M,Y,Y,100,99,50,1.0
1,M,Y,Y,100,99,50,1.0
1,M,Y,Y,100,99,50,1.0
1,M,Y,Y,100,99,50,1.0
1,M,Y,Y,100,99,50,1.0
1,M,Y,Y,100,99,51,1.0
1,M,Y,Y,100,99,51,1.0
1,M,Y,Y,100,99,51,1.0
1,M,Y,Y,100,99,51,1.0
1,M,Y,Y,100,99,51,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,52,1.0
1,M,Y,Y,100,99,53,1.0
1,M,Y,Y,100,99,53,1.0
1,M,Y,Y,100,99,53,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,54,1.0
1,M,Y,Y,100,99,55,1.0
1,M,Y,Y,100,99,55,1.0
1,M,Y,Y,100,99,55,1.0
1,M,Y,Y,100,99,56,1.0
1,M,Y,Y,100,99,57,1.0
1,M,Y,Y,100,99,57,1.0
1,M,Y,Y,100,99,57,1.0
1,M,Y,Y,100,99,58,1.0
1,M,Y,Y,100,99,58,1.0
1,M,Y,Y,100,99,62,1.0
1,M,Y,Y,100,99,62,1.0
1,M,Y,Y,100,99,62,1.0
1,M,Y,Y,100,99,63,1.0
1,M,Y,Y,100,99,65,1.0
1,M,Y,Y,100,99,65,1.0
1,M,Y,Y,100,99,66,1.0
1,M,Y,Y,100,99,66,1.0
1,M,Y,Y,100,99,66,1.0
1,M,Y,Y,100,99,66,1.0
1,M,Y,Y,100,99,66,1.0
1,M,Y,Y,100,99,67,1.0
1,M,Y,Y,100,99,68,1.0
1,M,Y,Y,100,99,68,1.0
1,M,Y,Y,100,99,70,1.0
2,M,Y,Y,100,99,22,1.0
2,M,Y,Y,100,99,26,1.0
2,M,Y,Y,100,99,32,1.0
2,M,Y,Y,100,99,32,1.0
2,M,Y,Y,100,99,32,1.0
2,M,Y,Y,100,99,33,1.0
2,M,Y,Y,100,99,33,1.0
2,M,Y,Y,100,99,33,1.0
2,M,Y,Y,100,99,34,1.0
2,M,Y,Y,100,99,34,1.0
2,M,Y,Y,100,99,34,1.0
2,M,Y,Y,100,99,35,1.0
2,M,Y,Y,100,99,36,1.0
2,M,Y,Y,100,99,36,1.0
2,M,Y,Y,100,99,36,1.0
2,M,Y,Y,100,99,36,1.0
2,M,Y,Y,100,99,36,1.0
2,M,Y,Y,100,99,37,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,38,1.0
2,M,Y,Y,100,99,39,1.0
2,M,Y,Y,100,99,40,1.0
2,M,Y,Y,100,99,40,1.0
2,M,Y,Y,100,99,40,1.0
2,M,Y,Y,100,99,41,1.0
2,M,Y,Y,100,99,41,1.0
2,M,Y,Y,100,99,41,1.0
2,M,Y,Y,100,99,41,1.0
2,M,Y,Y,100,99,42,1.0
2,M,Y,Y,100,99,42,1.0
2,M,Y,Y,100,99,42,1.0
2,M,Y,Y,100,99,42,1.0
2,M,Y,Y,100,99,42,1.0
2,M,Y,Y,100,99,43,1.0
2,M,Y,Y,100,99,43,1.0
2,M,Y,Y,100,99,44,1.0
2,M,Y,Y,100,99,45,1.0
2,M,Y,Y,100,99,46,1.0
2,M,Y,Y,100,99,46,1.0
2,M,Y,Y,100,99,47,1.0
2,M,Y,Y,100,99,47,1.0
2,M,Y,Y,100,99,48,1.0
2,M,Y,Y,100,99,48,1.0
2,M,Y,Y,100,99,48,1.0
2,M,Y,Y,100,99,48,1.0
2,M,Y,Y,100,99,49,1.0
2,M,Y,Y,100,99,50,1.0
2,M,Y,Y,100,99,52,1.0
2,M,Y,Y,100,99,52,1.0
2,M,Y,Y,100,99,52,1.0
2,M,Y,Y,100,99,53,1.0
2,M,Y,Y,100,99,53,1.0
2,M,Y,Y,100,99,53,1.0
2,M,Y,Y,100,99,53,1.0
2,M,Y,Y,100,99,54,1.0
2,M,Y,Y,100,99,54,1.0
2,M,Y,Y,100,99,55,1.0
2,M,Y,Y,100,99,55,1.0
2,M,Y,Y,100,99,55,1.0
2,M,Y,Y,100,99,55,1.0
2,M,Y,Y,100,99,55,1.0
2,M,Y,Y,100,99,56,1.0
2,M,Y,Y,100,99,56,1.0
2,M,Y,Y,100,99,56,1.0
2,M,Y,Y,100,99,56,1.0
2,M,Y,Y,100,99,56,1.0
2,M,Y,Y,100,99,57,1.0
2,M,Y,Y,100,99,57,1.0
2,M,Y,Y,100,99,58,1.0
2,M,Y,Y,100,99,58,1.0
2,M,Y,Y,100,99,59,1.0
2,M,Y,Y,100,99,59,1.0
2,M,Y,Y,100,99,59,1.0
2,M,Y,Y,100,99,59,1.0
2,M,Y,Y,100,99,59,1.0
2,M,Y,Y,100,99,60,1.0
2,M,Y,Y,100,99,61,1.0
2,M,Y,Y,100,99,61,1.0
2,M,Y,Y,100,99,63,1.0
2,M,Y,Y,100,99,63,1.0
2,M,Y,Y,100,99,63,1.0
2,M,Y,Y,100,99,64,1.0
2,M,Y,Y,100,99,64,1.0
2,M,Y,Y,100,99,65,1.0
2,M,Y,Y,100,99,66,1.0
2,M,Y,Y,100,99,66,1.0
2,M,Y,Y,100,99,66,1.0
2,M,Y,Y,100,99,66,1.0
2,M,Y,Y,100,99,67,1.0
2,M,Y,Y,100,99,68,1.0
2,M,Y,Y,100,99,68,1.0
2,M,Y,Y,100,99,69,1.0
2,M,Y,Y,100,99,70,1.0
2,M,Y,Y,100,99,74,1.0
2,M,Y,Y,100,99,77,1.0
3,M,Y,Y,100,85,11,1.0
3,M,Y,Y,100,85,11,1.0
3,M,Y,Y,100,85,12,1.0
3,M,Y,Y,100,85,14,1.0
3,M,Y,Y,100,85,27,1.0
3,M,Y,Y,100,85,27,1.0
3,M,Y,Y,100,85,28,1.0
3,M,Y,Y,100,85,29,1.0
3,M,Y,Y,100,85,32,1.0
3,M,Y,Y,100,85,32,1.0
3,M,Y,Y,100,85,35,1.0
3,M,Y,Y,100,85,35,1.0
3,M,Y,Y,100,85,35,1.0
3,M,Y,Y,100,85,35,1.0
3,M,Y,Y,100,85,35,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,36,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,37,1.0
3,M,Y,Y,100,85,39,1.0
3,M,Y,Y,100,85,39,1.0
3,M,Y,Y,100,85,39,1.0
3,M,Y,Y,100,85,40,1.0
3,M,Y,Y,100,85,40,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,41,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,43,1.0
3,M,Y,Y,100,85,44,1.0
3,M,Y,Y,100,85,44,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,45,1.0
3,M,Y,Y,100,85,46,1.0
3,M,Y,Y,100,85,46,1.0
3,M,Y,Y,100,85,46,1.0
3,M,Y,Y,100,85,48,1.0
3,M,Y,Y,100,85,48,1.0
3,M,Y,Y,100,85,49,1.0
3,M,Y,Y,100,85,51,1.0
3,M,Y,Y,100,85,52,1.0
3,M,Y,Y,100,85,52,1.0
3,M,Y,Y,100,85,53,1.0
3,M,Y,Y,100,85,53,1.0
3,M,Y,Y,100,85,53,1.0
3,M,Y,Y,100,85,53,1.0
3,M,Y,Y,100,85,53,1.0
3,M,Y,Y,100,85,54,1.0
3,M,Y,Y,100,85,54,1.0
3,M,Y,Y,100,85,54,1.0
3,M,Y,Y,100,85,55,1.0
3,M,Y,Y,100,85,57,1.0
3,M,Y,Y,100,85,58,1.0
3,M,Y,Y,100,85,59,1.0
3,M,Y,Y,100,85,59,1.0
3,M,Y,Y,100,85,60,1.0
3,M,Y,Y,100,85,60,1.0
3,M,Y,Y,100,85,64,1.0
3,M,Y,Y,100,85,64,1.0
3,M,Y,Y,100,85,66,1.0
3,M,Y,Y,100,85,71,1.0
3,M,Y,Y,100,85,71,1.0
3,M,Y,Y,100,85,74,1.0
4,M,Y,Y,100,101,4,1.0
4,M,Y,Y,100,101,22,1.0
4,M,Y,Y,100,101,30,1.0
4,M,Y,Y,100,101,30,1.0
4,M,Y,Y,100,101,31,1.0
4,M,Y,Y,100,101,33,1.0
4,M,Y,Y,100,101,33,1.0
4,M,Y,Y,100,101,35,1.0
4,M,Y,Y,100,101,35,1.0
4,M,Y,Y,100,101,36,1.0
4,M,Y,Y,100,101,36,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,38,1.0
4,M,Y,Y,100,101,39,1.0
